UniqueCount	AmbigCount
0	635
0	663
0	630
0	611
0	606
0	593
0	625
0	527
0	511
0	658
0	601
0	623
0	641
0	605
0	637
0	644
0	630
0	614
0	644
0	630
1	96
0	653
0	637
0	661
0	540
0	64
0	589
2	537
10	670
0	646
0	537
0	530
11	20
7	109
6	175
0	214
0	124
0	33
0	231
5	122
0	221
0	172
0	113
0	116
2	31
0	1448
0	1338
0	1359
0	1386
0	1400
0	1444
0	1400
1	1389
1	1242
0	1347
0	1322
1	1273
2	1303
0	1180
0	1117
0	1100
0	1100
0	1100
27	509
0	2595
0	2594
0	2623
0	2714
0	2678
0	2595
0	2373
6	1827
0	1243
6	1189
0	1237
1	753
0	1234
0	1026
10	1176
0	1131
0	1145
0	1122
0	1098
0	1144
0	1065
0	891
1	1024
0	1097
0	1039
0	957
0	137
0	31
1	976
0	1010
0	1067
0	1047
0	1049
0	1047
0	1049
1	969
0	1047
0	1047
0	1047
0	1007
0	963
1	1020
0	990
0	1047
0	1047
0	1047
0	1047
0	943
0	1024
0	1051
0	987
0	1029
0	1041
1	509
0	490
0	615
0	612
1	22
1	197
0	70
2	115
0	5073
0	5693
0	5507
0	5837
0	5371
0	5838
0	5835
0	4858
0	5506
0	5911
0	5511
0	5581
0	5681
0	5834
0	5504
0	5534
0	5835
0	5678
0	5538
0	5835
0	5843
0	5839
0	5681
0	5671
0	5505
0	5542
0	5678
0	5510
0	5837
0	5509
0	5834
0	5679
1	5832
1	5837
0	5839
0	5832
0	5837
0	5678
0	5385
0	5683
0	5839
0	5675
0	5668
0	5363
0	5536
0	5833
0	5839
0	5835
0	5838
0	5681
0	5839
0	5837
0	5836
0	5508
0	5836
0	5842
0	5715
0	5680
0	5834
0	5833
1	5462
0	5521
0	5828
0	5379
0	4871
1	5821
0	5523
0	5593
0	5816
0	5680
0	5668
0	5575
0	5489
0	4995
0	4758
0	5109
0	5049
0	4753
0	4759
0	4757
0	4557
0	5052
0	5058
0	5058
0	5036
0	4519
0	4924
0	4822
0	3137
0	3467
0	3466
0	3469
0	3469
0	3468
0	3472
0	3466
0	3467
0	3461
0	3270
0	3303
2	3460
0	3083
0	3460
0	3463
0	3457
0	3317
0	2907
1	1136
0	637
3	7
0	7
0	1
0	1
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	53
0	54
0	55
0	1
1	56
0	55
0	0
1	56
0	1
0	26
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	15
1	212
5	366
0	403
1	277
0	204
0	343
4	229
0	196
0	213
0	262
2	162
20	257
38	2365
24	2365
0	23
0	24
0	17
0	18
0	16
0	17
0	9
0	17
0	18
3	18
21	12
0	13
1	1
4	1862
0	723
0	1909
0	1890
1	1650
0	520
0	1145
0	1905
0	1190
0	1881
0	752
0	1907
0	1332
0	1131
0	228
0	1951
0	1891
0	896
0	745
0	1144
0	1145
0	769
0	1903
0	1905
0	125
0	1887
0	206
0	754
0	1938
0	518
0	1888
0	1185
0	1143
0	1898
0	521
0	1133
0	768
0	738
0	744
4	1012
0	1104
0	825
1	2012
0	1071
0	423
17	796
1	855
0	857
3	850
0	497
0	455
0	427
0	89
0	29
0	13
0	17
1	0
0	2
0	2
0	2
0	2
0	218
0	225
0	235
0	202
0	225
0	222
0	220
0	224
0	225
0	212
0	215
0	208
0	190
0	145
0	35
0	32
0	65
3	17
0	0
0	388
3	388
0	388
0	156
0	388
0	188
2	211
0	333
0	411
0	188
0	388
0	168
36	436
0	449
0	423
0	382
1	368
13	414
0	398
2	360
0	342
0	2
0	302
0	291
0	297
0	312
0	294
0	87
0	172
0	302
0	303
0	303
0	287
0	303
0	36
0	26
0	28
0	29
0	4
0	4
6	1
0	1
0	0
0	25
0	29
14	30
0	25
0	0
0	20
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	874
0	1041
0	1047
0	1146
0	1172
0	731
0	880
0	912
0	872
0	797
0	816
0	803
0	819
0	910
0	876
1	846
0	762
0	857
0	906
1	756
4	91
1	1537
26	1561
0	1359
11	146
0	143
0	112
0	156
0	115
0	107
0	148
0	142
0	83
0	110
0	124
0	99
0	129
0	67
0	62
0	44
0	8
0	8
0	0
0	0
0	0
0	8
0	8
0	1
0	8
0	1
0	0
0	0
0	8
0	0
0	0
0	0
0	14
0	14
0	9
1	13
0	20
0	13
0	12
4	11
0	19
0	21
0	9
22	620
0	539
0	585
0	578
0	489
0	548
0	457
0	449
0	544
0	33
1	465
0	476
0	473
1	420
0	455
0	430
0	425
0	456
1	418
0	444
0	460
0	414
0	406
0	338
0	334
0	383
1	348
0	375
0	375
0	292
0	341
0	329
1	315
0	202
0	66
0	5
0	65
0	62
1	60
2	60
0	61
0	60
0	49
0	60
0	61
0	59
0	10
1	259
0	241
8	244
0	248
0	246
0	248
0	251
0	157
0	0
0	0
0	0
0	188
0	190
0	191
0	189
0	199
0	190
0	201
0	198
0	189
0	200
0	200
0	192
0	202
0	197
0	196
0	200
0	199
0	200
0	189
0	200
1	202
0	201
0	193
0	186
0	196
1	168
0	105
0	14
0	20
1	20
2	176
0	172
0	170
0	6
0	4
0	20
0	18
0	168
0	24
0	168
0	11
0	166
0	9
0	11
0	43
0	169
0	10
0	9
1	5
0	0
0	166
0	169
0	43
0	53
0	11
0	163
0	13
0	60
0	111
1	125
1	138
2	3
0	1
0	4
0	2
0	3
0	0
0	2241
0	7310
0	5266
1	6121
0	5407
0	4561
0	2330
1	4111
0	3802
1	3160
0	2273
2	2232
0	50
0	45
0	44
1	28
0	28
0	45
0	41
0	19
0	36
0	47
0	47
1	35
0	44
0	30
0	37
0	44
0	44
0	42
0	47
791	1258
18	1212
0	1222
0	1136
1	479
0	0
3	834
0	844
0	781
1	828
0	437
0	458
0	482
0	492
24	455
0	455
4	455
0	446
0	446
0	387
0	286
1	1
0	0
0	3
0	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	34
0	42
0	37
0	38
0	40
0	39
0	33
0	36
0	19
0	11
0	26
0	14
0	9
0	23
0	14
0	180
0	180
0	180
0	180
0	155
0	180
0	170
0	180
0	181
0	184
1	186
0	186
0	186
0	176
0	186
0	186
0	170
0	186
0	186
0	179
0	180
0	186
0	173
0	180
0	127
0	167
0	44
1	5
0	17
0	17
0	0
115	168
0	160
1	152
0	121
0	137
0	110
0	134
1	1
0	1
0	0
0	0
0	135
1	118
0	99
0	104
0	134
0	42
0	121
0	135
0	45
5	136
0	125
0	114
0	110
0	110
0	104
0	117
0	36
0	54
0	1612
162	1572
0	325
0	260
1	144
0	603
27	603
0	195
0	195
0	194
0	142
1	171
0	171
0	152
0	136
0	148
1	327
0	154
1	103
3	93
0	244
0	739
0	707
0	746
1	780
0	810
0	699
0	668
0	707
0	663
0	775
0	780
1	716
0	712
0	726
0	521
1	564
1	184
1	96
0	96
4	186
1	95
4	51
0	18
0	126
1	89
1	94
0	79
0	77
21	109
1	76
0	42
0	2
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
2348	456
23	448
0	458
0	459
0	432
0	443
0	453
0	98
0	433
0	449
0	458
0	459
0	458
0	457
0	448
0	451
0	439
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1765
0	1367
0	1762
0	1762
0	1095
0	1374
0	1393
0	1770
0	1305
0	1422
0	1574
0	1532
0	1081
0	1155
0	1096
0	1763
0	1153
0	1137
0	1184
0	1502
0	1763
0	1193
0	1241
0	1802
0	1183
1	1763
0	957
0	1851
0	1014
1	1760
0	1566
0	958
0	33
15	729
0	741
0	741
0	731
0	748
2	729
0	742
1	740
0	641
0	741
0	731
0	613
0	427
21	255
0	160
2	111
0	88
0	96
0	93
0	87
1	2853
5	2855
0	2767
0	2853
5	2698
0	686
8	1814
0	130
0	655
1	63
2	153
1	47
0	140
0	52
0	5
0	43
6	20
0	8349
0	8039
0	9042
0	8044
0	8510
0	8348
0	8278
0	8284
0	8283
0	8278
0	7811
0	8192
0	7197
0	8211
0	8180
0	7664
0	7137
0	8076
0	7138
0	7739
0	7893
0	8522
2	8388
0	6304
0	8283
0	7514
0	8093
1	8515
0	8490
0	8516
0	8276
0	8283
0	8514
0	8515
0	8519
0	8587
0	8278
0	8500
0	7050
0	2258
0	1939
0	1583
0	1227
0	819
1	513
0	493
0	0
0	0
1	0
0	0
0	0
0	0
3	46
0	46
0	40
0	46
1	10
0	10
0	10
0	10
0	10
0	6
0	5
0	1
2	94
0	94
1	2
0	2388
0	3097
0	3358
1898	3487
0	2383
0	3396
0	1287
2	1602
3	2376
3	3354
2	3349
0	2476
0	3449
0	659
5	659
0	359
0	659
0	359
0	228
0	359
0	359
0	659
0	359
0	277
0	35
7	50
0	31
0	42
0	35
0	32
0	42
0	66
0	68
0	65
0	72
62	28
0	57
0	6
0	10
1	273
0	261
0	264
0	277
0	263
0	275
0	276
0	268
0	274
0	272
0	276
0	1211
0	274
0	268
0	279
0	266
0	264
0	276
0	277
0	271
0	261
0	167
0	192
0	12
0	5505
0	5096
0	5221
0	4902
0	5270
0	5037
0	5090
0	5031
0	5249
0	5204
0	4706
0	5344
0	4770
0	5404
1	5097
0	4607
1	4163
0	4049
0	3301
0	261
0	245
0	262
0	261
0	261
0	262
1	247
0	261
0	245
0	246
0	263
0	261
0	262
0	261
0	261
0	262
0	261
0	262
0	238
0	246
0	263
0	241
0	246
0	262
0	261
0	261
0	262
0	261
0	261
0	262
0	245
0	246
0	263
0	261
0	261
0	262
0	246
0	261
0	262
0	167
0	108
0	107
0	108
0	111
0	108
0	81
0	108
0	107
0	108
0	102
0	70
0	70
0	69
0	70
0	70
0	65
0	64
0	65
0	55
3	68
306	325
0	291
0	284
2	261
0	261
0	219
0	233
0	192
0	186
0	170
0	159
0	158
0	158
0	187
0	156
0	133
6	100
0	202
0	173
0	163
0	173
97	223
1	173
0	173
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	1790
0	2000
0	2001
0	1967
0	1810
0	1261
0	2003
0	1871
0	1960
1	1996
0	1989
0	1900
1	1906
0	1943
0	1934
0	1844
0	1952
0	1510
0	176
0	1730
0	211
1	87
0	718
0	512
0	706
0	588
0	502
0	1046
0	1036
0	704
0	503
0	493
1	81
0	582
0	575
0	560
0	562
0	690
0	841
0	13
0	65
0	588
0	582
0	580
0	12
0	97
0	600
0	2001
1	1770
0	1825
0	1904
0	1944
0	1880
0	1624
0	1563
0	1567
0	2127
0	1265
1	315
0	522
2	421
0	583
3	15
0	4
0	44
0	57
0	5
22	58
14	75
0	52
1	4
502	355
0	239
0	306
0	230
0	242
0	98
1	121
37	211
0	231
0	213
0	251
0	233
0	204
2	65
3	1
0	0
0	1
0	1
0	0
0	1
0	1
0	388
0	1667
0	624
0	681
0	2006
2	909
0	448
2	499
0	2210
0	1997
0	2006
0	2004
0	1677
0	728
0	418
20	2144
0	2000
0	1211
0	706
0	499
0	600
0	641
0	437
0	681
0	353
0	272
0	306
0	183
0	126
0	104
0	37
0	13
0	257
0	465
1	34
4	25
1	0
0	48
0	48
0	48
0	48
0	48
0	48
0	44
0	7
0	44
0	44
0	43
0	5
0	42
0	42
0	33
5	7
0	0
27	722
0	649
0	556
0	660
0	104
1	102
0	299
1	92
2	942
0	953
0	964
0	960
0	969
0	881
0	924
1	953
0	894
0	1001
0	951
0	863
0	876
0	786
0	846
0	920
0	103
0	1256
0	1227
0	1209
0	1256
0	1228
0	1235
0	1260
1	1236
0	1243
1	1225
0	1222
0	1255
0	1246
0	1206
0	1234
14	0
179	32
0	21
0	14
1	10
0	4
0	4
0	4
0	4
0	0
0	36
0	35
0	34
0	39
0	32
0	2
0	299
0	299
0	281
0	304
0	304
0	299
0	299
0	299
0	87
0	343
0	306
0	304
0	305
0	350
0	341
0	158
0	303
0	134
0	291
0	307
0	306
0	80
1	72
9	242
0	78
0	213
0	239
0	242
0	238
0	192
0	206
0	221
0	205
0	197
0	219
0	192
0	226
0	257
0	209
0	214
0	240
0	195
0	240
0	258
0	170
0	240
0	240
0	182
0	240
0	240
0	240
0	237
0	241
0	240
0	242
0	242
0	197
0	170
0	221
0	211
0	240
0	199
0	220
0	208
0	230
0	193
0	183
0	120
0	106
0	132
0	134
0	125
1	131
0	132
1	133
0	111
0	133
0	111
0	82
0	0
0	0
0	0
0	0
2	0
1	283
1	231
2	188
0	266
0	190
0	347
0	394
0	359
0	276
0	129
0	178
0	230
0	61
0	63
0	61
0	46
0	25
0	1374
0	1308
0	1323
0	1348
0	1094
0	434
0	437
0	473
0	473
1	468
0	427
0	463
0	445
0	352
0	334
2	233
0	94
0	47
3	0
0	578
0	581
0	599
0	565
12	264
0	250
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1040
0	908
0	975
10	755
1	5640
0	5994
6	5368
0	5944
1	5729
1	5878
0	5682
2	771
0	5811
0	5170
0	5897
1	5608
0	5682
0	5623
1	5980
0	6159
1	5851
0	5863
3	5930
0	5814
0	5330
0	5468
0	5810
0	1173
0	5965
0	2293
0	2293
0	2318
0	2351
0	1295
0	163
0	144
0	201
0	2286
0	2353
0	2389
0	2354
0	2367
0	2350
0	2151
0	2333
0	2332
0	2332
0	2374
0	2146
0	2283
0	2334
0	2380
0	2344
0	2348
0	2362
0	2342
0	2374
0	2319
0	2315
0	2322
0	2218
0	136
0	2182
0	2278
0	2277
0	2321
0	2332
1	2306
0	2336
0	2258
0	2389
0	2333
0	2334
0	2320
0	2312
0	2316
0	140
0	2318
0	2300
0	2248
0	2321
0	2276
0	2334
0	2315
0	2319
0	2375
0	2375
0	2320
0	1241
0	2278
0	2275
0	2275
0	2280
0	2277
0	2144
0	2277
0	122
0	84
0	107
0	122
0	93
0	122
0	122
0	0
0	0
0	0
0	0
0	298
0	191
0	191
0	331
0	191
0	330
0	337
0	321
0	332
0	242
0	27
0	173
0	2539
9	2539
0	1924
0	810
0	424
1	10
10	540
0	1745
1	1800
6	1799
0	1867
1	2500
0	1995
32	1996
3	1987
0	2272
26	100
1	605
4	1
0	0
1	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	342
0	245
0	150
0	332
0	265
0	16
0	332
0	285
1	115
0	70
0	171
0	148
0	64
0	105
1	50
0	828
0	11
2	108
0	827
1	60
8	850
0	838
0	21
0	25
0	24
1	4
0	0
0	263
8	263
0	192
1	628
0	83
0	628
9	188
0	203
0	200
3	195
0	54
1	204
0	201
1	194
0	205
1	177
0	191
1	197
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	463
0	412
5	497
0	465
0	123
0	154
0	3
0	3
0	1
0	1
0	1
0	0
7	144
0	158
0	111
0	129
0	135
0	31
0	85
0	54
0	56
0	41
1	9
1	167
1	483
0	495
0	178
0	498
0	212
0	17
5	6
0	3
0	2
0	5
0	354
1	346
0	347
0	79
0	7
0	99
0	3165
7	3101
1	3017
0	2717
0	3034
0	3280
0	3182
1	3101
0	3171
0	3154
3	3171
1	3081
0	17
0	17
0	17
0	18
0	15
0	19
0	15
0	17
0	15
0	0
0	0
0	544
0	59
0	1083
0	1008
0	1120
0	60
0	419
0	411
0	635
0	650
0	617
0	38
0	619
0	650
0	44
0	1157
0	1084
0	661
0	494
0	628
0	670
0	681
0	1161
0	584
0	44
0	62
0	579
0	614
0	615
0	543
0	613
0	682
0	1145
0	694
0	665
0	699
0	1156
0	1031
0	463
0	1084
0	1004
0	617
0	704
0	598
0	1047
0	909
0	1086
0	633
0	1137
0	1133
0	650
0	451
0	1133
0	1054
0	1121
0	554
0	964
0	83
0	598
0	60
0	590
0	586
0	1123
0	1165
0	1117
0	138
0	636
0	598
0	1156
0	609
0	318
0	469
2	325
0	94
1	162
0	1018
10	1013
0	55
1	666
7	264
0	64
0	283
0	298
0	263
0	298
0	233
0	299
0	266
0	311
0	282
0	291
0	300
0	255
0	290
0	297
0	240
1	266
0	244
1	253
0	294
0	290
0	299
0	304
0	288
0	291
1	210
0	62
0	0
0	424
0	401
0	414
0	458
0	401
0	421
0	446
0	426
0	82
5	148
0	92
0	2
0	2
0	2
0	1
1	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	6
0	6
0	7
0	6
0	6
0	7
0	5
0	7
0	7
0	7
0	6
0	7
0	6
0	6
0	7
0	4
0	6
0	6
0	7
0	3
0	7
0	6
0	7
0	7
0	7
0	6
0	7
0	3
0	3
0	3
0	2
0	2
0	79
0	81
0	79
0	80
0	41
0	41
0	40
0	41
0	40
0	41
0	37
0	12
0	2
4	54
1	54
2	4
0	455
0	493
0	319
0	361
0	330
0	363
0	360
0	363
0	363
0	360
0	317
0	344
0	360
0	339
0	313
0	336
0	308
0	337
0	348
0	303
1	109
0	109
0	680
0	2616
0	2980
0	2860
0	2253
2	1384
1	2943
0	2998
0	66
0	2971
0	0
0	0
0	0
0	0
0	0
1	1009
0	195
0	417
2	993
0	1060
0	787
3	933
0	138
0	988
0	797
1	904
0	703
0	373
0	218
0	2504
5	1635
1	615
2	597
0	597
0	608
0	368
5	264
0	50
0	795
3	692
0	794
0	795
4	795
0	616
0	541
0	825
0	596
0	440
2	714
0	471
0	712
0	746
0	796
0	558
1	490
1	794
0	795
0	682
0	471
0	794
0	209
1	242
0	236
0	70
0	32
0	15
0	56
0	31
0	24
1	24
0	14
0	546
0	522
0	460
0	559
0	546
0	456
0	357
0	615
0	557
0	564
0	523
0	555
0	514
0	330
0	478
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1080
0	1074
0	1120
0	967
0	1079
0	1079
0	1153
0	945
0	1069
0	973
0	1019
0	1105
0	1127
0	1143
0	1147
0	1118
0	1028
1	1115
0	1012
0	1101
0	1066
0	527
0	573
0	588
0	571
0	583
0	540
0	607
0	548
0	531
0	597
0	554
0	575
0	577
0	591
0	599
0	570
0	582
0	550
0	587
0	591
0	593
0	548
0	591
0	597
0	594
0	588
0	604
0	594
0	590
0	485
0	391
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	225
0	208
0	227
0	225
0	200
0	216
0	124
0	237
0	228
0	213
0	232
0	196
0	228
0	212
0	225
0	215
0	219
0	225
0	200
0	235
0	230
0	123
136	53
0	14
2	31
0	50
9	508
2339	5613
57	2088
5	513
3	1431
2	2916
0	1204
0	1129
0	1130
0	1051
0	1073
0	1122
0	1111
0	1083
1	1041
0	1114
0	1115
0	898
0	997
0	1005
0	1027
0	953
0	980
0	870
0	818
0	857
0	823
0	930
0	869
0	874
0	854
0	792
0	848
0	870
0	874
0	870
0	827
0	887
0	902
0	901
0	916
0	821
0	45
0	209
0	26
0	85
1	40
0	172
67	246
0	217
4	6
1	27
0	10
0	10
0	11
0	11
38	628
129	691
0	316
9	153
0	170
1	185
1	183
0	122
0	135
0	174
1	131
0	168
0	133
19	11
1	2999
0	3473
0	3855
2	3533
0	3498
0	3003
0	2198
0	3570
0	3454
0	3337
1	3085
0	3421
1	3095
0	3247
0	2951
0	2706
7	2672
0	1705
0	1921
22	105
0	318
1	180
0	360
2	342
0	187
2	561
0	5246
0	1382
0	2213
0	6766
0	1671
0	6764
0	6766
0	1296
0	6774
0	6774
22	6788
3	6781
0	6772
0	6771
1	6774
40	6139
0	6780
0	1380
0	6766
0	957
0	6775
0	2079
0	6765
0	6772
0	3072
4	6772
0	1555
1	1499
1	1337
0	0
0	276
0	280
0	200
0	283
0	281
0	285
0	281
0	285
0	276
0	278
0	280
0	277
0	278
0	279
0	277
0	273
0	279
0	287
0	279
0	280
0	277
0	282
0	277
0	283
0	277
0	281
0	276
0	279
0	279
0	277
0	212
1	276
0	209
0	284
0	275
0	280
0	284
0	283
0	279
0	280
0	277
0	273
0	278
0	279
0	279
0	270
0	276
0	275
0	278
0	276
0	284
0	273
0	281
0	278
0	271
0	280
0	276
0	284
0	272
0	282
0	280
0	282
0	278
0	214
0	0
0	41
0	148
0	49
0	142
0	138
0	0
0	32
0	27
0	32
0	32
0	32
0	32
0	34
0	32
0	32
0	34
0	25
0	18
0	18
0	18
0	20
0	20
0	18
0	18
0	20
0	20
0	20
0	18
0	18
0	20
0	20
0	18
0	20
0	19
0	18
0	19
0	18
0	18
0	19
0	16
0	19
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	19
0	18
0	18
0	18
0	18
0	24
0	23
0	23
0	22
0	22
0	22
0	22
0	22
0	24
1	24
0	22
0	18
3	18
0	0
0	0
0	0
0	0
0	1
0	0
0	14
0	11
0	14
0	5
0	10
0	6
0	3
0	1
0	1
0	1
0	3
0	3
0	0
0	0
0	0
1370	3715
0	3701
0	661
29	661
0	648
0	0
0	15
0	12
0	14
0	14
0	9
0	15
0	2410
0	2460
0	2858
0	2656
0	2293
1	2721
0	1591
0	2652
0	2467
0	1480
0	2345
0	2301
0	2623
0	2484
0	2657
26	4248
0	4229
0	629
0	12
0	10
0	9
0	12
0	12
0	78
0	70
0	79
0	76
2	80
0	79
0	79
0	78
0	79
0	76
1	76
0	78
0	77
0	78
0	81
0	78
0	76
0	79
0	2
0	3
0	3
0	2
39	1897
1	3822
0	3605
0	3772
0	3771
0	3763
0	3654
0	3329
366	3316
0	3772
1	3395
0	3493
0	3489
1	2053
0	1648
1	606
2	344
98	314
6	161
0	33
0	144
3	12
0	2405
0	2887
0	3008
0	2961
0	2958
0	2784
0	2830
0	2843
0	2940
0	2835
0	613
0	2741
0	2745
0	2726
0	791
0	791
0	411
6	211
0	5355
0	5277
2	3173
2	4021
0	2509
13	2718
0	411
1	252
0	178
0	497
0	316
1	390
0	565
0	508
0	548
15	630
1	504
6	99
1	328
0	19
0	302
3	453
0	384
0	380
0	359
0	399
0	82
0	0
0	5
0	5
0	4
0	5
0	4
0	3
0	5
0	4
0	5
0	5
0	4
0	5
0	4
0	4
0	4
0	5
0	4
0	5
0	5
0	5
0	3
0	4
0	3
0	5
0	4
0	5
0	5
0	4
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	4
0	5
0	5
0	4
0	3
0	5
0	4
0	4
0	4
0	3
0	4
0	5
0	5
0	5
0	5
0	5
0	4
0	3
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	4
0	4
0	5
0	4
0	5
0	4
0	5
0	4
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	0
0	0
0	1376
0	1246
0	1351
0	1296
0	1201
0	1238
0	1294
63	595
0	1210
0	1163
0	1319
0	1189
0	1182
0	1172
0	1286
0	1208
0	1221
0	1186
0	1162
0	1166
0	1095
0	1098
0	1141
0	150
0	124
54	574
3	129
0	108
0	117
6	1334
0	57
13624	3448
0	961
0	35
4	138
0	271
23	658
0	0
0	0
0	0
0	0
1	876
18	2901
0	2889
0	2926
0	1811
0	2915
0	894
0	2584
0	1795
