UniqueCount	AmbigCount
0	0
0	2
0	160
0	161
0	161
0	153
0	152
0	0
0	160
0	43
1	51
0	51
0	43
0	38
0	160
0	53
0	1493
0	1424
0	1332
0	1190
0	1481
0	1422
0	1387
0	1427
0	1406
0	1409
0	1404
0	1352
0	1394
0	1408
0	1386
0	1240
0	1411
0	1439
0	1404
0	1326
0	1396
0	1324
0	1419
0	1439
13	1367
0	1360
0	1323
0	1362
0	1311
0	1438
0	1350
0	1082
0	1407
0	1279
0	1069
0	1211
0	1248
0	1339
0	1329
0	1411
0	1420
0	1237
0	1415
0	847
0	1179
0	1420
0	1405
0	1372
1	1408
0	1279
0	1340
0	1378
0	1417
0	1358
0	1314
3	1407
0	1400
0	1370
1	1424
0	1418
0	1352
0	1340
0	1403
0	1406
0	154
0	163
0	161
0	140
3	156
0	155
0	155
4	44
0	11
0	10
0	7
0	11
0	7
0	8
0	8
0	6
0	9
0	12
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	6
0	2
2	6
0	2
0	145
0	112
4	172
26	172
0	2636
0	2522
0	2338
0	2452
0	0
0	114
0	113
0	107
1	115
0	120
0	130
0	113
0	140
0	113
1	113
0	109
0	111
0	97
0	113
0	89
0	115
0	138
0	138
0	121
0	109
0	130
0	138
0	113
1	107
0	115
0	109
0	115
0	132
0	122
2	132
0	105
0	122
0	113
0	114
0	115
0	110
0	99
0	104
3	45
0	52
0	42
0	40
0	45
0	23
0	15
0	10
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
22	6187
4	4342
0	6015
2	4960
0	5978
0	6003
7	6034
1	5160
0	5864
0	6008
0	5998
1	5944
0	5246
0	6471
0	5979
0	5417
0	3511
6	2177
577	6
4	0
2	734
0	761
0	716
0	757
0	786
0	737
0	757
0	722
0	760
0	734
0	761
0	650
0	706
0	757
0	757
0	615
1	617
0	620
0	485
1	507
0	440
0	415
0	375
0	296
0	92
0	151
0	103
2	127
0	41
0	67
0	19
1	114
0	83
9	108
0	108
0	9
1	107
2	33
0	1041
0	1020
0	1014
12	1101
0	1076
0	983
0	1113
0	1076
0	1011
0	957
0	964
0	928
0	959
0	866
0	941
0	784
0	732
1	129
0	230
0	236
1	223
3	141
0	1157
0	1158
0	891
1	1126
0	1047
0	1202
0	1092
0	891
7	1118
23	820
0	1155
0	912
1	1007
0	828
0	1004
0	1039
0	844
0	321
0	416
2	214
1	199
0	315
0	278
0	278
23	276
0	192
3	99
0	114
3	19
0	28
1	424
0	427
27	425
0	426
0	397
4	424
0	421
0	422
0	60
11	0
0	1505
0	1476
0	1487
0	1458
0	1356
1	1386
0	1458
0	1371
0	315
0	413
5	15176
9	14652
1	16372
0	15599
0	14209
46	11880
6	15989
6	15631
2	706
14	734
0	731
0	530
0	707
0	543
0	709
2	709
0	712
0	448
0	750
1	588
0	730
20	749
0	560
136	3211
1	2764
0	2887
1	3020
0	2968
0	3059
0	2791
0	3051
4	3115
1185	3130
0	2719
1	2783
0	2204
646	942
0	518
1	246
0	571
0	569
0	316
1	733
0	565
0	355
0	242
0	327
13	68
22	311
1	55
0	52
0	54
0	52
0	52
0	31
1	15
1	0
0	43
0	105
0	129
0	171
0	166
0	10
7	45
0	2
0	295
1	369
2	378
2	357
0	219
0	219
1	456
0	491
0	527
0	548
0	518
15	528
0	518
1	498
0	480
4	519
1	131
53	3
15	3
0	1835
1	2163
0	2365
0	2005
0	1672
0	2044
143	241
207	3
0	691
0	773
0	808
0	635
0	748
0	636
0	777
0	794
0	791
0	688
0	646
0	801
0	803
0	787
0	646
0	807
0	794
0	748
0	810
0	813
0	750
0	791
0	797
0	797
0	800
