UniqueCount	AmbigCount
0	0
0	0
0	230
0	234
0	234
0	216
0	216
0	4
0	227
0	103
1	120
0	120
0	98
0	82
0	223
1	118
2	1166
0	1047
0	989
0	850
0	1099
0	1065
0	1046
0	1062
0	1041
0	1048
0	1049
0	998
0	1038
0	1041
0	1023
0	884
0	1037
0	1066
0	1058
0	944
0	1038
0	958
0	1056
0	1058
12	1016
0	1012
0	967
0	1005
0	953
0	1054
0	996
0	802
0	1044
0	947
0	799
0	859
0	913
0	992
0	981
0	1053
0	1060
0	881
0	1058
0	624
0	848
0	1048
0	1048
0	1015
2	1057
0	919
0	994
0	1014
0	1052
0	993
0	940
2	1047
0	1050
0	996
1	1049
0	1049
0	999
0	983
0	1048
0	1043
0	186
0	206
0	198
0	168
5	189
0	194
0	198
3	52
0	10
0	9
0	7
0	9
0	8
0	8
0	7
0	5
0	8
0	10
0	1
0	3
0	4
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	3
0	1
1	6
0	6
2	6
0	4
0	131
0	92
5	170
33	170
0	2327
0	2232
0	2095
0	2190
1	0
0	75
0	75
0	68
0	76
0	76
0	75
0	75
0	82
0	75
1	76
0	71
0	74
0	62
0	75
0	55
0	75
0	82
0	82
0	76
0	71
0	78
0	82
0	75
1	66
0	76
0	68
0	76
0	73
0	71
4	72
0	68
0	76
0	75
1	75
0	76
0	71
0	61
0	62
6	34
2	42
0	29
0	30
0	32
0	21
0	14
0	11
0	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	4
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3984
4	2747
0	3846
0	3144
0	3831
0	3836
2	3859
0	3313
0	3820
0	3855
0	3836
0	3916
0	3339
0	4220
0	3953
0	3598
0	2244
8	1434
382	1
6	0
4	529
0	558
0	530
0	557
0	580
0	531
0	557
0	539
0	558
0	529
0	557
0	473
0	508
0	558
0	556
0	439
1	439
0	451
0	352
2	371
0	319
0	316
0	284
0	232
0	70
0	125
0	81
3	94
0	43
0	50
0	5
0	102
0	82
5	95
0	95
0	11
1	93
2	22
0	1101
0	1072
0	1084
20	1173
0	1154
0	1040
0	1186
0	1138
0	1060
0	1021
0	1048
0	1007
0	1044
0	922
0	989
0	813
0	764
5	135
0	167
0	170
2	161
4	88
0	827
0	825
0	616
1	793
0	740
0	866
0	777
1	617
6	808
13	553
0	825
0	626
0	707
0	583
0	724
0	760
0	625
0	238
0	302
1	142
1	133
1	226
0	214
1	218
31	217
1	138
2	89
0	88
1	20
0	14
0	259
0	259
13	260
0	260
0	237
1	255
0	255
0	252
0	35
